Year,Make,Model,Trim,Engine,Notes,ManufacturerPartCode,CategoryName,CategoryCode
2014,Dodge,Avenger,SE Sedan 4-Door,2.4L 2360CC 144Cu. In. l4 GAS DOHC Naturally Aspirated,,KSH-100393,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Shocks-Struts-Assemblies'],['6000 / 6028 / 6030 / 33579 / 33590']
2014,Dodge,Avenger,SE Sedan 4-Door,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated,,KSH-100393,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Shocks-Struts-Assemblies'],['6000 / 6028 / 6030 / 33579 / 33590']
2014,Dodge,Avenger,SXT Sedan 4-Door,2.4L 2360CC 144Cu. In. l4 GAS DOHC Naturally Aspirated,,KSH-100393,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Shocks-Struts-Assemblies'],['6000 / 6028 / 6030 / 33579 / 33590']
2014,Dodge,Avenger,SXT Sedan 4-Door,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated,,KSH-100393,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Shocks-Struts-Assemblies'],['6000 / 6028 / 6030 / 33579 / 33590']
2013,Chrysler,200,LX Sedan 4-Door,2.4L 2360CC 144Cu. In. l4 GAS DOHC Naturally Aspirated,,KSH-100393,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Shocks-Struts-Assemblies'],['6000 / 6028 / 6030 / 33579 / 33590']
2013,Chrysler,200,LX Sedan 4-Door,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated,,KSH-100393,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Shocks-Struts-Assemblies'],['6000 / 6028 / 6030 / 33579 / 33590']
2013,Chrysler,200,Limited Sedan 4-Door,2.4L 2360CC 144Cu. In. l4 GAS DOHC Naturally Aspirated,,KSH-100393,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Shocks-Struts-Assemblies'],['6000 / 6028 / 6030 / 33579 / 33590']
2013,Chrysler,200,Limited Sedan 4-Door,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated,,KSH-100393,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Shocks-Struts-Assemblies'],['6000 / 6028 / 6030 / 33579 / 33590']
2011,Ford,Crown Victoria,Base Sedan 4-Door,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2011,Ford,Crown Victoria,LX Sedan 4-Door,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2011,Ford,Crown Victoria,Police Interceptor Sedan 4-Door,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2011,Ford,Crown Victoria,Police Interceptor Sedan 4-Door,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2011,Lincoln,Town Car,Executive L Limousine 4-Door,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2011,Lincoln,Town Car,Executive L Sedan 4-Door,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2011,Lincoln,Town Car,Executive Sedan 4-Door,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2011,Lincoln,Town Car,Signature L Sedan 4-Door,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2011,Lincoln,Town Car,Signature Limited Sedan 4-Door,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2011,Lincoln,Town Car,Signature Limited Sedan 4-Door,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2011,Mercury,Grand Marquis,LS Sedan 4-Door,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2010,Ford,Crown Victoria,Base Sedan 4-Door,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2010,Ford,Crown Victoria,LX Sedan 4-Door,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2010,Ford,Crown Victoria,LX Sedan 4-Door,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2010,Ford,Crown Victoria,Police Interceptor Sedan 4-Door,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2010,Ford,Crown Victoria,Police Interceptor Sedan 4-Door,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2010,Lincoln,Town Car,Executive Hearse 4-Door,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2010,Lincoln,Town Car,Executive L Limousine 4-Door,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2010,Lincoln,Town Car,Executive L Limousine 4-Door,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2010,Lincoln,Town Car,Executive L Sedan 4-Door,4.6L 281Cu. In. V8 FLEX SOHC Naturally Aspirated,,KTR-102088,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Sway-Bars-Links-Bushings'],['6000 / 6028 / 6030 / 33579 / 33592']
2016,BMW,X5,M Sport Utility 4-Door,4.4L 4395CC 268Cu. In. V8 GAS DOHC Turbocharged,,KTW-101833,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2016,BMW,X5,M Sport Utility 4-Door,4.4L 4395CC V8 GAS DOHC Turbocharged,,KTW-101833,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2015,BMW,X5,M Sport Utility 4-Door,4.4L 4395CC 268Cu. In. V8 GAS DOHC Turbocharged,,KTW-101833,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2015,BMW,X5,M Sport Utility 4-Door,4.4L 4395CC V8 GAS DOHC Turbocharged,,KTW-101833,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Component-Kits']","['6000 / 6028 / 6030 / 33559 / 57357', '6000 / 6028 / 6030 / 33559 / 173511']"
2016,Ford,Transit-350 HD,Base Cab & Chassis 2-Door,3.2L 195Cu. In. l5 DIESEL DOHC Turbocharged,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Cab & Chassis 2-Door,3.5L 3496CC 213Cu. In. V6 GAS DOHC Turbocharged,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Cab & Chassis 2-Door,3.7L 3726CC 227Cu. In. V6 CNG DOHC Naturally Aspirated,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Cab & Chassis 2-Door,3.7L 3726CC 227Cu. In. V6 FLEX DOHC Naturally Aspirated,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Cab & Chassis 2-Door,3.7L 3726CC 227Cu. In. V6 LPG DOHC Naturally Aspirated,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Cutaway Van 2-Door,3.2L 195Cu. In. l5 DIESEL DOHC Turbocharged,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Cutaway Van 2-Door,3.5L 3496CC 213Cu. In. V6 GAS DOHC Turbocharged,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Cutaway Van 2-Door,3.7L 3726CC 227Cu. In. V6 CNG DOHC Naturally Aspirated,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Cutaway Van 2-Door,3.7L 3726CC 227Cu. In. V6 FLEX DOHC Naturally Aspirated,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Cutaway Van 2-Door,3.7L 3726CC 227Cu. In. V6 LPG DOHC Naturally Aspirated,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Extended Cargo Van 3-Door,3.2L 195Cu. In. l5 DIESEL DOHC Turbocharged,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Extended Cargo Van 3-Door,3.5L 3496CC 213Cu. In. V6 GAS DOHC Turbocharged,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Extended Cargo Van 3-Door,3.7L 3726CC 227Cu. In. V6 CNG DOHC Naturally Aspirated,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Extended Cargo Van 3-Door,3.7L 3726CC 227Cu. In. V6 FLEX DOHC Naturally Aspirated,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Extended Cargo Van 3-Door,3.7L 3726CC 227Cu. In. V6 LPG DOHC Naturally Aspirated,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Extended Cargo Van 4-Door,3.2L 195Cu. In. l5 DIESEL DOHC Turbocharged,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Extended Cargo Van 4-Door,3.5L 3496CC 213Cu. In. V6 GAS DOHC Turbocharged,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Extended Cargo Van 4-Door,3.7L 3726CC 227Cu. In. V6 CNG DOHC Naturally Aspirated,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Extended Cargo Van 4-Door,3.7L 3726CC 227Cu. In. V6 FLEX DOHC Naturally Aspirated,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2016,Ford,Transit-350 HD,Base Extended Cargo Van 4-Door,3.7L 3726CC 227Cu. In. V6 LPG DOHC Naturally Aspirated,With 5 Lug Wheels,KGF-102494,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2007,Ford,Focus,Ambiente Sedan 4-Door,2.0L 1989CC 121Cu. In. l4 GAS DOHC Naturally Aspirated,,KGT-100693,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2007,Ford,Focus,LX Austero Sedan 4-Door,2.0L 1989CC 121Cu. In. l4 GAS DOHC Naturally Aspirated,Disc rear brakes,KGT-100693,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2007,Ford,Focus,SE Hatchback 2-Door,2.0L 1999CC 122Cu. In. l4 GAS DOHC Naturally Aspirated,Disc rear brakes,KGT-100693,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
